Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,-46.87617873,60.44313335,-13.56695462,-0.494350871,-0.056249512,0.550600383,,
0,-47.5416763,60.1336038,-12.59192751,-0.48878301,-0.065715627,0.554498637,,
0,-48.19522659,59.80922771,-11.61400112,-0.483101712,-0.075171802,0.558273515,,
0,-48.83709398,59.47010356,-10.63300957,-0.477294217,-0.084603298,0.561897515,,
0,-49.46671022,59.11629732,-9.649587107,-0.471375796,-0.094019911,0.565395706,,
0,-50.08431513,58.74791336,-8.663598235,-0.465334387,-0.103407471,0.568741858,,
0,-50.68937568,58.36502608,-7.6756504,-0.459184693,-0.112775237,0.57195993,,
0,-51.28210922,57.96774573,-6.68563651,-0.452915324,-0.122109589,0.575024913,,
0,-51.86201612,57.55615505,-5.694138933,-0.446540436,-0.131419273,0.577959708,,
0,-52.42929347,57.1303703,-4.701076825,-0.440049282,-0.140691196,0.580740478,,
0,-52.98347354,56.6904824,-3.707008855,-0.433455501,-0.149933617,0.583389118,,
0,-53.52473527,56.23661357,-2.711878294,-0.42674896,-0.159133954,0.585882913,,
0,-54.05264127,55.7688627,-1.716221434,-0.419942801,-0.168299998,0.588242799,,
0,-54.56735403,55.28735786,-0.720003832,-0.413027484,-0.177419661,0.590447144,,
0,-55.06846484,54.79220566,0.276259173,-0.406015673,-0.186500292,0.592515964,,
0,-55.55612129,54.28353996,1.272581331,-0.398898395,-0.195530273,0.594428668,,
0,-56.02994188,53.76147494,2.268466938,-0.39168786,-0.204516535,0.596204396,,
0,-56.49006095,53.22615027,3.263910682,-0.384375637,-0.213447917,0.597823554,,
0,-56.93612304,52.67768758,4.258435455,-0.376973502,-0.222330949,0.599304452,,
0,-57.36825084,52.11623229,5.252018553,-0.369473543,-0.23115491,0.600628453,,
0,-57.78611382,51.54191327,6.24420055,-0.36188712,-0.239925952,0.601813072,,
0,-58.18982443,50.95488157,7.234942857,-0.354206819,-0.248633777,0.602840597,,
0,-58.57907582,50.35527307,8.22380275,-0.346443603,-0.25728418,0.603727783,,
0,-58.95397136,49.74324431,9.210727046,-0.338590533,-0.265867271,0.604457803,,
0,-59.31422676,49.11893799,10.19528876,-0.33065819,-0.274388503,0.605046693,,
0,-59.65993748,48.4825161,11.17742138,-0.322640094,-0.282838382,0.605478476,,
0,-59.99084086,47.834128,12.15671287,-0.314546461,-0.29122204,0.605768501,,
0,-60.30702571,47.17394104,13.13308467,-0.306371246,-0.299530363,0.605901609,,
0,-60.60825014,46.50211106,14.10613908,-0.298124315,-0.307768179,0.605892494,,
0,-60.89459739,45.81881065,15.07578674,-0.289800042,-0.315926741,0.605726783,,
0,-61.16584548,45.12420187,16.04164361,-0.281407959,-0.32401059,0.605418549,,
0,-61.42207296,44.41846239,17.00361057,-0.272942838,-0.332011335,0.604954173,,
0,-61.66307688,43.70176028,17.96131661,-0.26441389,-0.339933244,0.604347134,,
0,-61.88893198,42.97427816,18.91465382,-0.255816269,-0.347768272,0.603584541,,
0,-62.09945357,42.23618995,19.86326362,-0.247158879,-0.355520428,0.602679307,,
0,-62.29471349,41.48768311,20.80703038,-0.238437238,-0.363182,0.601619238,,
0,-62.47454467,40.7289372,21.74560747,-0.229659955,-0.370756758,0.600416712,,
0,-62.63901688,39.96014437,22.67887251,-0.220822894,-0.37823731,0.599060205,,
0,-62.78798003,39.18148959,23.60649044,-0.211934385,-0.385627198,0.597561583,,
0,-62.92150253,38.39316953,24.528333,-0.202990623,-0.392919343,0.595909966,,
0,-63.03945057,37.59537433,25.44407624,-0.193999664,-0.400117072,0.594116737,,
0,-63.14189181,36.788305,26.35358681,-0.184958022,-0.40721361,0.592171632,,
0,-63.22870814,35.97215666,27.25655148,-0.175873492,-0.414212081,0.590085573,,
0,-63.29996712,35.14713451,28.15283261,-0.166742887,-0.421106004,0.587848891,,
0,-63.35556582,34.31343844,29.04212738,-0.157573755,-0.427898315,0.58547207,,
0,-63.39557232,33.4712777,29.92429463,-0.148363195,-0.434582816,0.582946011,,
0,-63.41989837,32.62085668,30.79904168,-0.139118513,-0.441162267,0.58028078,,
0,-63.4286131,31.76238849,31.66622461,-0.129837083,-0.447630745,0.577467828,,
0,-63.42164242,30.89608182,32.52556061,-0.12052598,-0.453990846,0.574516826,,
0,-63.39905699,30.02215339,33.3769036,-0.111182837,-0.460236915,0.571419751,,
0,-63.36079637,29.14081597,34.21998039,-0.101814504,-0.466371393,0.568185897,,
0,-63.30693315,28.25228975,35.05464341,-0.092418864,-0.472388884,0.564807748,,
0,-63.23742016,27.35679133,35.88062883,-0.083002551,-0.478291689,0.56129424,,
0,-63.15233238,26.45454418,36.6977882,-0.073563682,-0.484074662,0.557638344,,
0,-63.05163547,25.54576852,37.50586695,-0.064108686,-0.48973997,0.553848656,,
0,-62.93540722,24.63069088,38.30471634,-0.054635901,-0.495282715,0.549918615,,
0,-62.80362572,23.70953485,39.09409087,-0.045151555,-0.500704938,0.545856494,,
0,-62.65637186,22.78252981,39.87384205,-0.035654198,-0.506001982,0.54165618,,
0,-62.49363576,21.84990248,40.64373329,-0.026149866,-0.511175773,0.537325639,,
0,-62.3155017,20.91188486,41.40361684,-0.016637307,-0.516221884,0.532859192,,
0,-62.12197149,19.96870659,42.1532649,-0.007122372,-0.52114214,0.528264512,,
0,-61.91313307,19.0206021,42.89253097,0.002396004,-0.525932337,0.523536333,,
0,-61.68899961,18.06780369,43.62119592,0.01191215,-0.530594204,0.518682053,,
0,-61.44966302,17.11054802,44.339115,0.021426953,-0.535123757,0.513696804,,
0,-61.19514744,16.14906978,45.04607766,0.030934916,-0.539522636,0.508587721,,
0,-60.92554897,15.18360763,45.74194133,0.040436757,-0.543787073,0.503350316,,
0,-60.64090242,14.21439843,46.42650399,0.049927151,-0.547918626,0.497991475,,
0,-60.34130822,13.2416826,47.09962561,0.059406657,-0.551913735,0.492507078,,
0,-60.02681154,12.26569891,47.76111263,0.068870113,-0.555773888,0.486903775,,
0,-59.69751731,11.28668935,48.41082796,0.078317931,-0.559495725,0.481177794,,
0,-59.35348077,10.30489434,49.04858643,0.087745108,-0.563080668,0.475335561,,
0,-58.99481153,9.320557209,49.67425432,0.097151916,-0.566525558,0.469373642,,
0,-58.62157461,8.333919809,50.2876548,0.106533508,-0.569831757,0.46329825,,
0,-58.23388439,7.345226547,50.88865784,0.115890025,-0.572996298,0.457106273,,
0,-57.83181539,6.354720451,51.47709494,0.125216771,-0.576020492,0.450803721,,
0,-57.41548687,5.362646782,52.05284009,0.134513766,-0.578901559,0.444387793,,
0,-56.98498255,4.369249492,52.61573305,0.14377646,-0.581640765,0.437864305,,
0,-56.54042663,3.374774466,53.16565216,0.15300476,-0.584235514,0.431230754,,
0,-56.08191177,2.379466337,53.70244544,0.162194258,-0.58668703,0.424492771,,
0,-55.60956721,1.383571383,54.22599583,0.171344757,-0.588992897,0.41764814,,
0,-55.12349427,0.387334667,54.7361596,0.18045199,-0.591154306,0.410702316,,
0,-54.62382725,-0.608997379,55.23282462,0.189515659,-0.593169014,0.403653355,,
0,-54.11067589,-1.605179511,55.7158554,0.198531636,-0.595038185,0.396506549,,
0,-53.58417958,-2.600965382,56.18514496,0.207499533,-0.596759745,0.389260212,,
0,-53.04445621,-3.596109821,56.64056603,0.216415355,-0.598334833,0.381919478,,
0,-52.49165023,-4.590366801,57.08201703,0.225278631,-0.599761545,0.374482914,,
0,-51.92588743,-5.583491467,57.5093789,0.234085498,-0.601040998,0.366955501,,
0,-51.34731736,-6.575238346,57.9225557,0.242835408,-0.602171452,0.359336044,,
0,-50.75607344,-7.565363145,58.32143659,0.251524625,-0.603154009,0.351629384,,
0,-50.15231028,-8.553621183,58.70593146,0.260152536,-0.603987088,0.343834552,,
0,-49.5361687,-9.539768976,59.07593768,0.268715529,-0.604671781,0.335956252,,
0,-48.90780833,-10.52356288,59.43137121,0.277212926,-0.605206661,0.327993735,,
0,-48.26737714,-11.50476045,59.77213759,0.285641241,-0.605592814,0.319951573,,
0,-47.6150397,-12.48311933,60.09815903,0.293999741,-0.605828967,0.311829226,,
0,-46.9509509,-13.45839838,60.40934928,0.30228506,-0.605916202,0.303631141,,
0,-46.2752802,-14.43035671,60.7056369,0.310496415,-0.605853393,0.295356977,,
0,-45.58818912,-15.39875474,60.98694386,0.31863056,-0.605641623,0.287011063,,
0,-44.88985197,-16.36335332,61.25320529,0.326686668,-0.605279913,0.278593246,,
0,-44.18043668,-17.32391464,61.50435133,0.33466161,-0.60476935,0.270107741,,
0,-43.46012228,-18.28020153,61.74032381,0.342554521,-0.604109095,0.261554575,,
0,-42.72908288,-19.23197818,61.96106106,0.350362388,-0.603300244,0.252937855,,
0,-41.98750212,-20.17900962,62.16651174,0.358084314,-0.602342094,0.24425778,,
0,-41.23556003,-21.12106232,62.35662235,0.365717401,-0.601235753,0.235518351,,
0,-40.47344477,-22.05790372,62.5313485,0.373260723,-0.599980654,0.226719931,,
0,-39.70134206,-22.98930278,62.69064484,0.380711495,-0.598577915,0.21786642,,
0,-38.91944443,-23.91502959,62.83447401,0.388068769,-0.597027104,0.208958335,,
0,-38.12794304,-24.83485582,62.96279886,0.395329872,-0.595329354,0.199999481,,
0,-37.32703469,-25.74855445,63.07558914,0.402493839,-0.59348436,0.190990521,,
0,-36.51691574,-26.65590009,63.17281583,0.409558107,-0.591493274,0.181935168,,
0,-35.69778709,-27.55666884,63.25445593,0.416521696,-0.589355919,0.172834222,,
0,-34.86985006,-28.45063846,63.32048851,0.423382156,-0.587073463,0.163691307,,
0,-34.03330951,-29.33758836,63.37089787,0.430138498,-0.584645853,0.154507355,,
0,-33.18837144,-30.21729972,63.40567117,0.436788379,-0.582074281,0.145285903,,
0,-32.33524456,-31.08955548,63.42480003,0.443330806,-0.579358813,0.136028007,,
0,-31.47413931,-31.95414041,63.42827972,0.449763543,-0.576500663,0.126737119,,
0,-30.60526803,-32.8108412,63.41610923,0.4560856,-0.573500015,0.117414415,,
0,-29.7288454,-33.65944646,63.38829185,0.462294846,-0.570358108,0.108063262,,
0,-28.84508721,-34.49974682,63.34483403,0.468390294,-0.567075241,0.098684948,,
0,-27.95421211,-35.33153493,63.28574704,0.474369919,-0.563652679,0.08928276,,
0,-27.05643919,-36.1546056,63.21104479,0.480232743,-0.560090832,0.079858089,,
0,-26.15199079,-36.9687557,63.12074649,0.485976846,-0.556390993,0.070414147,,
0,-25.24108914,-37.77378439,63.01487353,0.491601261,-0.552553681,0.06095242,,
0,-24.32396003,-38.569493,62.89345303,0.497104173,-0.548580217,0.051476044,,
0,-23.40082859,-39.35568525,62.75651384,0.502484629,-0.544471226,0.041986597,,
0,-22.47192385,-40.13216711,62.60409096,0.507740918,-0.540228059,0.032487141,,
0,-21.53747365,-40.89874705,62.4362207,0.512872106,-0.535851443,0.022979337,,
0,-20.59771,-41.65523586,62.25294586,0.517876583,-0.53134276,0.013466177,,
0,-19.65286325,-42.40144696,62.05431021,0.52275344,-0.526702839,0.003949399,,
0,-18.70316811,-43.13719616,61.84036427,0.527501168,-0.521933091,-0.005568077,,
0,-17.74885725,-43.862302,61.61115925,0.532118881,-0.517034443,-0.015084438,,
0,-16.79016786,-44.57658549,61.36675335,0.536605172,-0.512008337,-0.024596835,,
0,-15.82733469,-45.27987048,61.10720517,0.540959184,-0.506855795,-0.034103389,,
0,-14.86059714,-45.97198336,60.8325805,0.545179611,-0.501578293,-0.043601319,,
0,-13.89019187,-46.65275343,60.5429453,0.549265627,-0.496176942,-0.053088685,,
0,-12.91636022,-47.32201266,60.23837288,0.553216025,-0.490653251,-0.062562773,,
0,-11.93934052,-47.97959599,59.91893651,0.557030012,-0.485008423,-0.072021589,,
0,-10.95937582,-48.62534109,59.58471691,0.56070648,-0.479243995,-0.081462486,,
0,-9.976705895,-49.25908872,59.23579461,0.564244675,-0.473361258,-0.090883418,,
0,-8.991575252,-49.88068241,58.87225767,0.567643587,-0.467361782,-0.100281804,,
0,-8.004224881,-50.4899689,58.49419378,0.570902498,-0.461246942,-0.109655556,,
0,-7.014900494,-51.08679776,58.10169826,0.574020497,-0.45501834,-0.119002157,,
0,-6.023844075,-51.67102183,57.6948659,0.576996909,-0.448677431,-0.128319478,,
0,-5.031302287,-52.24249685,57.27379914,0.579830919,-0.44222585,-0.137605069,,
0,-4.037517876,-52.80108192,56.8385998,0.582521895,-0.43566513,-0.146856765,,
0,-3.042738205,-53.34663913,56.38937734,0.585069118,-0.428996937,-0.156072181,,
0,-2.04720655,-53.87903396,55.92624051,0.587472002,-0.422222879,-0.165249122,,
0,-1.051170722,-54.39813496,55.44930568,0.589729924,-0.415344655,-0.174385269,,
0,-0.054874294,-54.90381414,54.95868843,0.591842345,-0.408363946,-0.1834784,,
0,0.941434728,-55.39594663,54.4545119,0.593808738,-0.401282478,-0.19252626,,
0,1.937512704,-55.87441111,53.93689841,0.595628612,-0.394102006,-0.201526606,,
0,2.933111683,-56.33908943,53.40597775,0.597301535,-0.386824284,-0.210477251,,
0,3.927988196,-56.78986702,52.86187883,0.598827066,-0.379451135,-0.219375931,,
0,4.921894597,-57.22663258,52.30473798,0.600204868,-0.371984342,-0.228220526,,
0,5.914587822,-57.64927842,51.7346906,0.60143455,-0.364425791,-0.237008759,,
0,6.905820779,-58.05770019,51.15187941,0.60251587,-0.356777296,-0.245738575,,
0,7.895351048,-58.45179718,50.55644614,0.603448492,-0.349040803,-0.254407689,,
0,8.882932335,-58.83147209,49.94853975,0.604232263,-0.341218153,-0.263014109,,
0,9.8683231,-59.19663131,49.32830821,0.604866903,-0.333311354,-0.271555549,,
0,10.8512781,-59.54718466,48.69590657,0.605352351,-0.32532227,-0.280030081,,
0,11.83155689,-59.88304574,48.05148885,0.605688383,-0.317252966,-0.288435417,,
0,12.80891554,-60.20413159,47.39521605,0.60587503,-0.309105333,-0.296769697,,
0,13.78311495,-60.51036307,46.72724812,0.605912123,-0.300881488,-0.305030635,,
0,14.75391271,-60.80166454,46.04775183,0.605799783,-0.292583346,-0.313216437,,
0,15.72107132,-61.07796421,45.35689289,0.605537901,-0.284213076,-0.321324825,,
0,16.68435014,-61.33919382,44.65484369,0.605126686,-0.275772615,-0.329354071,,
0,17.64351348,-61.58528901,43.94177553,0.604566086,-0.26726418,-0.337301906,,
0,18.59832271,-61.81618896,43.21786625,0.603856401,-0.25868973,-0.345166672,,
0,19.5485442,-62.03183679,42.48329259,0.602997638,-0.250051526,-0.352946112,,
0,20.49394157,-62.23217922,41.73823765,0.601990184,-0.241351549,-0.360638635,,
0,21.43428345,-62.41716688,40.98288342,0.600834105,-0.232592102,-0.368242003,,
0,22.36933596,-62.58675406,40.2174181,0.599529875,-0.223775183,-0.375754692,,
0,23.29887024,-62.74089899,39.44202875,0.598077621,-0.214903137,-0.383174484,,
0,24.2226551,-62.87956356,38.65690846,0.596477902,-0.205977978,-0.390499924,,
0,25.14046443,-63.00271363,37.8622492,0.594730907,-0.197002089,-0.397728818,,
0,26.05206999,-63.11031875,37.05824877,0.592837278,-0.187977498,-0.404859781,,
0,26.95724861,-63.20235244,36.24510384,0.590797266,-0.178906623,-0.411890643,,
0,27.85577521,-63.27879192,35.42301671,0.588611596,-0.169791506,-0.418820089,,
0,28.74742981,-63.33961839,34.59218858,0.586280579,-0.160634598,-0.425645981,,
0,29.63199072,-63.38481679,33.75282606,0.583805025,-0.151437951,-0.432367074,,
0,-22.65332649,-36.83309209,59.48641858,0.521012158,-0.142204046,-0.378808112,,
1,-151.2918124,-9.677451563,85.80016226,0.400749853,-0.132934945,-0.267814907,,
1,-336.1861826,-76.28326195,18.32889658,0.312731934,-0.123633156,-0.189098779,,
1,-502.891583,-174.6480233,-80.92466346,0.265728444,-0.114300749,-0.151427695,,
1,-593.9419049,-217.7033594,-124.8919239,0.235510535,-0.104940254,-0.130570281,,
1,-643.6636173,-224.1594274,-132.2828154,0.20953688,-0.095553751,-0.113983129,,
1,-632.3127776,-181.714572,-90.79545335,0.193116164,-0.086143789,-0.106972375,,
1,-557.3918085,-119.4686428,-29.52944976,0.210003736,-0.076712453,-0.133291283,,
1,-458.799929,-96.31892202,-7.381846513,0.273651632,-0.067262311,-0.206389321,,
1,-385.6687288,-97.9898386,-10.07682386,0.334648677,-0.057795449,-0.276853228,,
1,-359.9293378,-87.31947781,-0.452215736,0.347420278,-0.048314452,-0.299105825,,
1,-370.6274975,-66.72024929,19.07982753,0.323889037,-0.038821408,-0.285067629,,
1,-418.5368051,-49.02235371,35.68936732,0.274573699,-0.029318913,-0.245254786,,
1,-501.663179,-55.26363629,28.33882818,0.21780926,-0.019809055,-0.198000205,,
1,-597.9307169,-96.59776613,-14.12518651,0.179217168,-0.01029444,-0.168922728,,
1,-668.7147405,-136.7722785,-55.44993205,0.160161944,-0.000777153,-0.159384792,,
1,-695.7762888,-141.5324757,-61.38042808,0.147640959,0.008740193,-0.156381152,,
1,-689.3620577,-118.6589244,-39.69695143,0.139481802,0.018255517,-0.157737319,,
1,-657.620238,-87.18732268,-9.434907575,0.143773048,0.0277662,-0.171539248,,
1,-608.7362399,-64.94907999,11.5745935,0.167517877,0.03727017,-0.204788047,,
1,-562.5856125,-60.91784627,14.35820396,0.201832401,0.046764805,-0.248597207,,
1,-540.0490857,-61.82015586,12.18969836,0.2204049,0.056248042,-0.276652942,,
1,-547.0155778,-53.87059325,18.85480361,0.208581016,0.06571726,-0.274298276,,
1,-576.131384,-42.94978701,28.47320904,0.177477587,0.075170404,-0.252647991,,
1,-620.1411477,-42.15086616,27.95210601,0.143300043,0.084604859,-0.227904902,,
1,-671.4912391,-57.20307281,11.56257908,0.116329729,0.094018582,-0.210348312,,
1,-716.5665004,-79.85244453,-12.44108032,0.100397176,0.103408963,-0.203806139,,
1,-739.9866393,-90.91789667,-24.87745246,0.092265725,0.112773976,-0.205039701,,
1,-738.1559148,-81.59280048,-16.93957125,0.08762625,0.122111016,-0.209737266,,
1,-719.6744489,-62.48158713,0.768475329,0.087876048,0.131418075,-0.219294123,,
1,-694.3192701,-47.92105917,13.91023005,0.096317423,0.140692559,-0.237009982,,
1,-669.6007287,-43.30994638,17.08731404,0.111129762,0.14993248,-0.261062242,,
1,-654.1055685,-44.78447582,14.16385325,0.122624806,0.159135256,-0.281760062,,
1,-654.5536268,-44.53472324,12.95013023,0.119844459,0.16829892,-0.288143378,,
1,-670.7023217,-40.46408501,15.5431089,0.101782601,0.177420906,-0.279203507,,
1,-696.3007298,-38.61234408,15.90337169,0.078339873,0.186499269,-0.264839142,,
1,-724.5952479,-44.50652386,8.504262436,0.059087746,0.195531463,-0.254619209,,
1,-749.5639267,-55.91185509,-4.419077557,0.046813184,0.204515566,-0.25132875,,
1,-765.0091072,-64.41345483,-14.45139151,0.039568703,0.213449054,-0.253017757,,
1,-766.5480145,-62.7524637,-14.33344168,0.034988544,0.222330031,-0.257318575,,
1,-755.860827,-52.33045787,-5.46642417,0.032738472,0.231155997,-0.263894469,,
1,-739.5017946,-41.59137732,3.706105344,0.034194632,0.239925084,-0.274119716,,
1,-724.0423069,-36.90443023,6.815324581,0.039087255,0.248634816,-0.287722071,,
1,-713.6556402,-37.54192654,4.589313497,0.043598476,0.257283359,-0.300881834,,
1,-711.1845619,-38.96511537,1.567214312,0.042108627,0.265868263,-0.30797689,,
1,-717.61174,-38.33916184,0.58425701,0.03190515,0.274387727,-0.306292876,,
1,-730.8728844,-37.25322272,0.051681202,0.016042159,0.28283933,-0.298881489,,
1,-746.4500891,-39.14069498,-3.463510161,0.000792353,0.291221307,-0.29201366,,
1,-759.9000138,-44.53652324,-10.49586063,-0.010052517,0.299531269,-0.289478752,,
1,-767.9065583,-49.71114859,-17.31540699,-0.01693867,0.307767487,-0.290828817,,
1,-768.5003624,-50.20716439,-19.46433724,-0.02191406,0.315927607,-0.294013547,,
1,-761.6230144,-45.06257839,-15.98025082,-0.025736922,0.324009937,-0.298273015,,
1,-750.0336792,-37.83102673,-10.41637462,-0.027847196,0.332012162,-0.304164967,,
1,-737.9861907,-33.08663043,-7.34641774,-0.028040425,0.339932629,-0.311892205,,
1,-728.9864058,-32.24585197,-8.186429972,-0.027964556,0.347769062,-0.319804506,,
1,-724.6359995,-33.14378583,-10.77109063,-0.030487631,0.355519849,-0.325032218,,
1,-725.2337422,-33.3245196,-12.64407157,-0.037629334,0.363182755,-0.325553422,,
1,-729.9138263,-32.63687725,-13.65377881,-0.048690644,0.370756214,-0.32206557,,
1,-736.6044016,-32.80984188,-15.52877705,-0.06064433,0.378238031,-0.317593702,,
1,-742.4392962,-34.86805324,-19.29328571,-0.070478374,0.385626687,-0.315148313,,
1,-745.0419835,-37.53688395,-23.67225676,-0.077414874,0.392920032,-0.315505158,,
1,-743.1712515,-38.24657839,-26.0955123,-0.082559797,0.400116593,-0.317556796,,
1,-736.9026314,-35.69248742,-25.2579807,-0.087034503,0.407214268,-0.320179765,,
1,-727.4560614,-31.07250184,-22.35712894,-0.090878297,0.414211632,-0.323333335,,
1,-717.0400167,-26.98825282,-19.9941643,-0.093807875,0.421106633,-0.327298758,,
1,-707.9230469,-25.07463886,-19.80356029,-0.096324063,0.427897895,-0.331573832,,
1,-701.5371453,-24.87053484,-21.32376695,-0.099877509,0.434583416,-0.334705908,,
1,-698.0939449,-24.83010366,-23.00852146,-0.105769871,0.441161874,-0.335392003,,
1,-697.024853,-24.2224455,-24.1264986,-0.11404802,0.447631318,-0.333583298,,
1,-697.2102731,-23.6441103,-25.27382227,-0.123320722,0.453990479,-0.330669758,,
